date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:36:48	255302/255302	---MCZ	200	added ('OK')	image/jpeg	etag:517c51432d9792f5200f6da8d89f8bcb	http://nebula.wsimg.com/6f24bd911b1fbf5925ad6b3596b3d30a?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/6f24bd911b1fbf5925ad6b3596b3d30a985f.jpg	(from http://www.consciousminds.org/sacred-healing-chamber.html)
10:36:49	71888/71888	---MCZ	200	added ('OK')	image/jpeg	etag:400a41d604a23b761e006304b99f8db1	http://nebula.wsimg.com/0e4a4070273e1028d16b8d1f12dcfeb1?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/0e4a4070273e1028d16b8d1f12dcfeb1985f.jpg	(from http://www.consciousminds.org/advanced-event-production.html)
10:36:51	48010/48010	---MCZ	200	added ('OK')	image/jpeg	etag:b08a4422bbafae233176f640a7a84855	http://nebula.wsimg.com/a75d0d31e7d6ff8a0ba949b22f4f9afd?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/a75d0d31e7d6ff8a0ba949b22f4f9afd985f.jpg	(from http://www.consciousminds.org/advanced-event-production.html)
10:36:53	11904/11904	---M-Z	200	added ('OK')	image/jpeg	etag:d23c70ee1eb4d499b5877db3802b7eb6	http://nebula.wsimg.com/9f5b88c331343ab80916b6da8f83c6a5?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/9f5b88c331343ab80916b6da8f83c6a5985f.jpg	(from http://www.consciousminds.org/harmonic-sound-studio.html)
10:37:00	69603/69603	---MCZ	200	added ('OK')	image/jpeg	etag:79b8ff3dd5ca1106065004ba340cd6bf	http://nebula.wsimg.com/4a0575467e48d3bd6233bc8060bc6e3d?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/4a0575467e48d3bd6233bc8060bc6e3d985f.jpg	(from http://www.consciousminds.org/advanced-event-production.html)
10:37:06	34889/34889	---M-Z	200	added ('OK')	image/jpeg	etag:dceafbb9ee2761e80aa8a2f7b51b0dcc	http://nebula.wsimg.com/48624eafc2d2e7698e9c574a5ab1b643?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/48624eafc2d2e7698e9c574a5ab1b643985f.jpg	(from http://www.consciousminds.org/products.html)
10:37:06	111911/111911	---MCZ	200	added ('OK')	image/png	etag:adbd3500093f14fe09e5326ce53839fe	http://nebula.wsimg.com/ca22f0040777f70344dc8206d8e22af1?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/ca22f0040777f70344dc8206d8e22af1985f.png	(from http://www.consciousminds.org/harmonic-sound-studio.html)
10:37:06	70345/70345	---MCZ	200	added ('OK')	image/jpeg	etag:90fea05171aa47780979ae39e58fcc9b	http://nebula.wsimg.com/edda649d84fac7c90b303f0da51ae660?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/edda649d84fac7c90b303f0da51ae660985f.jpg	(from http://www.consciousminds.org/products.html)
10:37:11	34328/34328	---M-Z	200	added ('OK')	image/jpeg	etag:c59ca2dcfa0e3407ce45a03717cf78cd	http://nebula.wsimg.com/6a69df49d1f45f83152c930f736dd02e?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/6a69df49d1f45f83152c930f736dd02e985f.jpg	(from http://www.consciousminds.org/products.html)
10:37:19	57217/57217	---MCZ	200	added ('OK')	image/jpeg	etag:c012b5f7ffd9e0305e0e35ee706bdf90	http://nebula.wsimg.com/509c9bc086ac0f263699651933323cba?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/509c9bc086ac0f263699651933323cba985f.jpg	(from http://www.consciousminds.org/products.html)
10:37:19	70565/70565	---MCZ	200	added ('OK')	image/jpeg	etag:ce23cb4785ecb66e9d9b24a3853641e9	http://nebula.wsimg.com/5a353c6831177fe6e3d2cf7656a0bc51?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/5a353c6831177fe6e3d2cf7656a0bc51985f.jpg	(from http://www.consciousminds.org/products.html)
10:37:19	50420/50420	---MCZ	200	added ('OK')	image/jpeg	etag:6c0dcc24033f3e37cbdf08d703fbab22	http://nebula.wsimg.com/8416bf72907d7705d22a811ab01f3df2?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/8416bf72907d7705d22a811ab01f3df2985f.jpg	(from http://www.consciousminds.org/products.html)
10:37:23	400495/400495	---MCZ	200	added ('OK')	image/png	etag:31494695ed54e22999b0360976b4733e	http://nebula.wsimg.com/332949b4c91a345873990906fc32b92e?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/332949b4c91a345873990906fc32b92e985f.png	(from http://www.consciousminds.org/advanced-event-production.html)
10:37:24	12408/12408	---M-Z	200	added ('OK')	image/jpeg	etag:7107208fbf2540a572c952bcfaebe61c	http://nebula.wsimg.com/bbce1a54d05e4f5aee288d799c7116ec?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/bbce1a54d05e4f5aee288d799c7116ec985f.jpg	(from http://www.consciousminds.org/products.html)
10:37:25	47933/47933	---MCZ	200	added ('OK')	text/html	date:Tue,%2030%20Dec%202014%2016:37:25%20GMT	https://archive.org/details/TerenceMckenna-FoodOfTheGods.pdf	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/archive.org/details/TerenceMckenna-FoodOfTheGods.html	(from http://www.consciousminds.org/products.html)
10:37:26	52625/52625	---MCZ	200	added ('OK')	image/jpeg	etag:bf7eea2cf21096df7851f57e294fea31	http://nebula.wsimg.com/580b2389b9515cd8cac742f3686f0bf8?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/580b2389b9515cd8cac742f3686f0bf8985f.jpg	(from http://www.consciousminds.org/products.html)
10:37:28	69971/69971	---MCZ	200	added ('OK')	image/png	etag:16629598e9f4eeb084e27b3a3e5b4f78	http://nebula.wsimg.com/b1049f81c06421cb30909a5272400f3c?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/b1049f81c06421cb30909a5272400f3c985f.png	(from http://www.consciousminds.org/products.html)
10:37:35	18954/18954	---M-Z	200	added ('OK')	image/jpeg	etag:be10875489b7cb311fec07ac0e478da1	http://nebula.wsimg.com/1ac028493c23f6d6ef9bab3cf09bbba0?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/1ac028493c23f6d6ef9bab3cf09bbba0985f.jpg	(from http://www.consciousminds.org/products.html)
10:37:37	96428/96428	---MCZ	200	added ('OK')	image/png	etag:305b6de927d32989723bf09d1d6db743	http://nebula.wsimg.com/a49f4610d6be95784c11eb7574fefac4?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/a49f4610d6be95784c11eb7574fefac4985f.png	(from http://www.consciousminds.org/products.html)
10:37:38	67163/67163	---MCZ	200	added ('OK')	image/jpeg	etag:2a20dfc65a0b5fd6850e62ba9077d7fd	http://nebula.wsimg.com/366a5043a08d792aa7dc51a76d43db8f?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/366a5043a08d792aa7dc51a76d43db8f985f.jpg	(from http://www.consciousminds.org/products.html)
10:37:39	71269/71269	---MCZ	200	added ('OK')	image/jpeg	etag:b70fe61c9cca265a4a515b605292e6a1	http://nebula.wsimg.com/22fa313f4d68033250e20fab85ea511e?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/22fa313f4d68033250e20fab85ea511e985f.jpg	(from http://www.consciousminds.org/products.html)
10:37:42	42927/42927	---MCZ	200	added ('OK')	image/jpeg	etag:f47823bf8f1b7f21b15990ff5c12a9d5	http://nebula.wsimg.com/80a45b2681231ab4dfbe607a549cb9ef?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/80a45b2681231ab4dfbe607a549cb9ef985f.jpg	(from http://www.consciousminds.org/contact-us.html)
10:37:42	12226/12226	---M-Z	200	added ('OK')	image/jpeg	etag:360a60f5418dfb8540bf2d13a066c8b6	http://nebula.wsimg.com/4b4b832702909ce4bedd871215e636d2?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/4b4b832702909ce4bedd871215e636d2985f.jpg	(from http://www.consciousminds.org/contact-us.html)
10:37:44	25455/25455	---M-Z	200	added ('OK')	image/jpeg	etag:d6f8d34fd3a7b77d7335fe970a86f10d	http://nebula.wsimg.com/55560c011f2d862e28c00ab6f6dd74e2?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/55560c011f2d862e28c00ab6f6dd74e2985f.jpg	(from http://www.consciousminds.org/contact-us.html)
10:37:49	46456/46456	---MCZ	200	added ('OK')	image/jpeg	etag:ba8dc82e6e4813eb8bd2551fd85c50c5	http://nebula.wsimg.com/50e1056545dbdffac66eec1e96284125?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/50e1056545dbdffac66eec1e96284125985f.jpg	(from http://www.consciousminds.org/contact-us.html)
10:37:57	93584/93584	---MCZ	200	added ('OK')	image/jpeg	etag:58da8f910c5bcb3a54d2daa89c1b74a2	http://nebula.wsimg.com/76c58017303afae821918e70b549925f?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/76c58017303afae821918e70b549925f985f.jpg	(from http://www.consciousminds.org/contact-us.html)
10:38:02	26090/26090	---M-Z	200	added ('OK')	image/jpeg	etag:1355214ff7201e6ffeb2dd5a9251206f	http://nebula.wsimg.com/141a817c21769fb3625871b92173a105?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/141a817c21769fb3625871b92173a105985f.jpg	(from http://www.consciousminds.org/contact-us.html)
10:38:03	86720/86720	---MCZ	200	added ('OK')	image/jpeg	etag:4d25a6926a7da35c2315837530d37b6f	http://nebula.wsimg.com/66ebb92c70465ad4fa02e91aceeabd15?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/66ebb92c70465ad4fa02e91aceeabd15985f.jpg	(from http://www.consciousminds.org/contact-us.html)
10:38:03	119412/119412	---MCZ	200	added ('OK')	image/jpeg	etag:6af9d5f1c6c712ad236a88f77e7e23b1	http://nebula.wsimg.com/9e4a59dd9a4bdca1abec0f5bf915676b?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/9e4a59dd9a4bdca1abec0f5bf915676b985f.jpg	(from http://www.consciousminds.org/contact-us.html)
10:38:04	142956/142956	---MCZ	200	added ('OK')	image/jpeg	etag:345a988b0f8ef620be734b10fbb18b21	http://nebula.wsimg.com/2b643805e4e4a0d9faf16bae6f2ccde3?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/2b643805e4e4a0d9faf16bae6f2ccde3985f.jpg	(from http://www.consciousminds.org/contact-us.html)
10:38:05	18178/18178	---M-Z	200	added ('OK')	image/jpeg	etag:6609dfe2b7da953236c63ba4c8840c81	http://nebula.wsimg.com/08766a5fa20c23d3bb3f3c42d696dbb5?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/08766a5fa20c23d3bb3f3c42d696dbb5985f.jpg	(from http://www.consciousminds.org/meme-divinity.html)
10:38:06	16306/16306	---M-Z	200	added ('OK')	image/jpeg	etag:d8e5b91b59271b4b70c312f8a847d07a	http://nebula.wsimg.com/1478c4bf9c5c5170b5463eca4378f7f4?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/1478c4bf9c5c5170b5463eca4378f7f4985f.jpg	(from http://www.consciousminds.org/millie-lopez.html)
10:38:07	36603/36603	---M-Z	200	added ('OK')	image/jpeg	etag:1b0df7ef5c5d4d27b906abd705b15f32	http://nebula.wsimg.com/63ddc08ae55bd50937a6204da15c7541?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/63ddc08ae55bd50937a6204da15c7541985f.jpg	(from http://www.consciousminds.org/meme-divinity.html)
10:38:08	37084/37084	---M-Z	200	added ('OK')	image/jpeg	etag:8efa8e13cb647a59fa568bfd3c73c483	http://nebula.wsimg.com/052a1db8c88163376cb578d933d3d638?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/052a1db8c88163376cb578d933d3d638985f.jpg	(from http://www.consciousminds.org/millie-lopez.html)
10:38:09	70561/70561	---MCZ	200	added ('OK')	text/css	date:Fri,%2012%20Dec%202014%2023:46:12%20GMT	http://archive.org/includes/archive.css?v=63747	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/archive.org/includes/archive9dfc.css	(from https://archive.org/details/TerenceMckenna-FoodOfTheGods.pdf)
10:38:10	3213/3213	---M--	200	added ('OK')	image/jpeg	date:Mon,%2003%20Nov%202014%2012:23:52%20GMT	https://archive.org/images/glogo.jpg	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/archive.org/images/glogo.jpg	(from https://archive.org/details/TerenceMckenna-FoodOfTheGods.pdf)
10:38:10	22202/22202	---M-Z	200	added ('OK')	image/jpeg	etag:02b34cf998f02b6695f66e2f655f2b7a	http://nebula.wsimg.com/1b4223a4f2907ee30931fc40597ff546?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/1b4223a4f2907ee30931fc40597ff546985f.jpg	(from http://www.consciousminds.org/sara-salzman.html)
10:38:12	51236/51236	---MCZ	200	added ('OK')	image/jpeg	etag:c020c45f9ed89ea4c439b4c5a6c787c9	http://nebula.wsimg.com/8c96a8213d631600855958f37aaa7188?AccessKeyId=34A6B105191E6200F0FD&disposition=0&alloworigin=1	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/nebula.wsimg.com/8c96a8213d631600855958f37aaa7188985f.jpg	(from http://www.consciousminds.org/sara-salzman.html)
10:38:12	8983/8983	---M--	200	added ('OK')	image/png	date:Tue,%2025%20Nov%202014%2001:16:38%20GMT	https://archive.org/images/bitcoin.png	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/archive.org/images/bitcoin.png	(from https://archive.org/details/TerenceMckenna-FoodOfTheGods.pdf)
10:38:14	5494/5494	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Nov%202014%2012:23:52%20GMT	https://archive.org/images/glogo2.png	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/archive.org/images/glogo2.png	(from https://archive.org/details/TerenceMckenna-FoodOfTheGods.pdf)
10:38:14	354/354	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Nov%202014%2012:23:52%20GMT	https://archive.org/images/ol.png	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/archive.org/images/ol.png	(from https://archive.org/details/TerenceMckenna-FoodOfTheGods.pdf)
10:38:14	8822/8822	---M--	200	added ('OK')	image/png	date:Thu,%2027%20Nov%202014%2006:21:54%20GMT	http://ia700408.us.archive.org/18/items/opensource/opensource.png?cnt=0	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/ia700408.us.archive.org/18/items/opensource/opensourceca99.png	(from https://archive.org/details/TerenceMckenna-FoodOfTheGods.pdf)
10:38:15	205863/205863	---M--	200	added ('OK')	image/gif	date:Wed,%2001%20Dec%202010%2017:31:53%20GMT	https://ia601407.us.archive.org/9/items/TerenceMckenna-FoodOfTheGods.pdf/TerenceMckenna-FoodOfTheGods.gif?cnt=0	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/ia601407.us.archive.org/9/items/TerenceMckenna-FoodOfTheGods.pdf/TerenceMckenna-FoodOfTheGodsca99.gif	(from https://archive.org/details/TerenceMckenna-FoodOfTheGods.pdf)
10:38:16	3017/3017	---M--	200	added ('OK')	image/png	date:Mon,%2003%20Nov%202014%2012:23:52%20GMT	https://archive.org/images/tvnews.png	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/archive.org/images/tvnews.png	(from https://archive.org/details/TerenceMckenna-FoodOfTheGods.pdf)
10:38:16	13223/13223	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Dec%202014%2021:13:23%20GMT	https://archive.org/images/Brewster_Kahle_cropped.jpg	C:/Users/arthur.vanderbilt/DropBox/My%20Web%20Sites/Conscious%20Minds/archive.org/images/Brewster_Kahle_cropped.jpg	(from https://archive.org/details/TerenceMckenna-FoodOfTheGods.pdf)
